Field initialized 
Update start 
Acceptance rate at sweep 72 : 33.1186 %  
Acceptance rate at sweep 73 : 33.1592 %  
Acceptance rate at sweep 74 : 33.201 %  
Acceptance rate at sweep 75 : 33.2424 %  
Acceptance rate at sweep 76 : 33.2829 %  
Acceptance rate at sweep 77 : 33.3209 %  
Acceptance rate at sweep 78 : 33.3592 %  
Acceptance rate at sweep 79 : 33.3924 %  
Acceptance rate at sweep 80 : 33.4236 %  
Acceptance rate at sweep 81 : 33.459 %  
Acceptance rate at sweep 82 : 33.49 %  
Acceptance rate at sweep 83 : 33.5228 %  
Acceptance rate at sweep 84 : 33.5567 %  
Acceptance rate at sweep 85 : 33.5841 %  
Acceptance rate at sweep 86 : 33.6169 %  
Acceptance rate at sweep 87 : 33.6486 %  
Acceptance rate at sweep 88 : 33.6764 %  
Acceptance rate at sweep 89 : 33.7039 %  
Acceptance rate at sweep 90 : 33.7301 %  
Acceptance rate at sweep 91 : 33.7586 %  
Acceptance rate at sweep 92 : 33.7824 %  
Acceptance rate at sweep 93 : 33.804 %  
Acceptance rate at sweep 94 : 33.8276 %  
Acceptance rate at sweep 95 : 33.8495 %  
Acceptance rate at sweep 96 : 33.8696 %  
Acceptance rate at sweep 97 : 33.8957 %  
Acceptance rate at sweep 98 : 33.9207 %  
Acceptance rate at sweep 99 : 33.9445 %  
Acceptance rate at sweep 100 : 33.9684 %  
Acceptance rate at sweep 101 : 33.99 %  
Acceptance rate at sweep 102 : 34.0147 %  
Acceptance rate at sweep 103 : 34.0342 %  
Acceptance rate at sweep 104 : 34.0545 %  
Acceptance rate at sweep 105 : 34.076 %  
Acceptance rate at sweep 106 : 34.0974 %  
Acceptance rate at sweep 107 : 34.1178 %  
Acceptance rate at sweep 108 : 34.1396 %  
Acceptance rate at sweep 109 : 34.1554 %  
Acceptance rate at sweep 110 : 34.1735 %  
Acceptance rate at sweep 111 : 34.1932 %  
Acceptance rate at sweep 112 : 34.2048 %  
Acceptance rate at sweep 113 : 34.2209 %  
Acceptance rate at sweep 114 : 34.2379 %  
Acceptance rate at sweep 115 : 34.2559 %  
Acceptance rate at sweep 116 : 34.2733 %  
Acceptance rate at sweep 117 : 34.2914 %  
Acceptance rate at sweep 118 : 34.3092 %  
Acceptance rate at sweep 119 : 34.3262 %  
Acceptance rate at sweep 120 : 34.3397 %  
Acceptance rate at sweep 121 : 34.3568 %  
Acceptance rate at sweep 122 : 34.3716 %  
Acceptance rate at sweep 123 : 34.3853 %  
Acceptance rate at sweep 124 : 34.3952 %  
Acceptance rate at sweep 125 : 34.4074 %  
Acceptance rate at sweep 126 : 34.4186 %  
Acceptance rate at sweep 127 : 34.4325 %  
Acceptance rate at sweep 128 : 34.4474 %  
Acceptance rate at sweep 129 : 34.4584 %  
Acceptance rate at sweep 130 : 34.4727 %  
Acceptance rate at sweep 131 : 34.4871 %  
Acceptance rate at sweep 132 : 34.501 %  
Acceptance rate at sweep 133 : 34.5156 %  
Acceptance rate at sweep 134 : 34.5289 %  
Acceptance rate at sweep 135 : 34.5399 %  
Acceptance rate at sweep 136 : 34.5525 %  
Acceptance rate at sweep 137 : 34.562 %  
Acceptance rate at sweep 138 : 34.5745 %  
Acceptance rate at sweep 139 : 34.5862 %  
Acceptance rate at sweep 140 : 34.5981 %  
Acceptance rate at sweep 141 : 34.6095 %  
Acceptance rate at sweep 142 : 34.6206 %  
Acceptance rate at sweep 143 : 34.6317 %  
Acceptance rate at sweep 144 : 34.6435 %  
Acceptance rate at sweep 145 : 34.6542 %  
Acceptance rate at sweep 146 : 34.665 %  
Acceptance rate at sweep 147 : 34.6749 %  
Acceptance rate at sweep 148 : 34.684 %  
Acceptance rate at sweep 149 : 34.6947 %  
Acceptance rate at sweep 150 : 34.7051 %  
Acceptance rate at sweep 151 : 34.713 %  
Acceptance rate at sweep 152 : 34.7207 %  
Acceptance rate at sweep 153 : 34.732 %  
Acceptance rate at sweep 154 : 34.7437 %  
Acceptance rate at sweep 155 : 34.7515 %  
Acceptance rate at sweep 156 : 34.7619 %  
Acceptance rate at sweep 157 : 34.7706 %  
Acceptance rate at sweep 158 : 34.779 %  
Acceptance rate at sweep 159 : 34.787 %  
Acceptance rate at sweep 160 : 34.7962 %  
Acceptance rate at sweep 161 : 34.8095 %  
Acceptance rate at sweep 162 : 34.8176 %  
Acceptance rate at sweep 163 : 34.8259 %  
Acceptance rate at sweep 164 : 34.8317 %  
Acceptance rate at sweep 165 : 34.8401 %  
Acceptance rate at sweep 166 : 34.8498 %  
Acceptance rate at sweep 167 : 34.8581 %  
Acceptance rate at sweep 168 : 34.8647 %  
Acceptance rate at sweep 169 : 34.8718 %  
Acceptance rate at sweep 170 : 34.8797 %  
Acceptance rate at sweep 171 : 34.8877 %  
Acceptance rate at sweep 172 : 34.8965 %  
Acceptance rate at sweep 173 : 34.9047 %  
Acceptance rate at sweep 174 : 34.9112 %  
Acceptance rate at sweep 175 : 34.919 %  
Acceptance rate at sweep 176 : 34.927 %  
Acceptance rate at sweep 177 : 34.9342 %  
Acceptance rate at sweep 178 : 34.9405 %  
Acceptance rate at sweep 179 : 34.9466 %  
Acceptance rate at sweep 180 : 34.9539 %  
Acceptance rate at sweep 181 : 34.9615 %  
Acceptance rate at sweep 182 : 34.9667 %  
Acceptance rate at sweep 183 : 34.9752 %  
Acceptance rate at sweep 184 : 34.983 %  
Acceptance rate at sweep 185 : 34.9895 %  
Acceptance rate at sweep 186 : 34.9952 %  
Acceptance rate at sweep 187 : 35.0022 %  
Acceptance rate at sweep 188 : 35.0093 %  
Acceptance rate at sweep 189 : 35.0172 %  
Acceptance rate at sweep 190 : 35.0243 %  
Acceptance rate at sweep 191 : 35.0301 %  
Acceptance rate at sweep 192 : 35.0356 %  
Acceptance rate at sweep 193 : 35.0412 %  
Acceptance rate at sweep 194 : 35.0491 %  
Acceptance rate at sweep 195 : 35.0517 %  
Acceptance rate at sweep 196 : 35.0562 %  
Acceptance rate at sweep 197 : 35.0622 %  
Acceptance rate at sweep 198 : 35.0669 %  
Acceptance rate at sweep 199 : 35.0718 %  
Acceptance rate at sweep 200 : 35.0791 %  
Acceptance rate at sweep 201 : 35.0856 %  
Acceptance rate at sweep 202 : 35.0909 %  
Acceptance rate at sweep 203 : 35.0965 %  
Acceptance rate at sweep 204 : 35.1031 %  
Acceptance rate at sweep 205 : 35.1078 %  
Acceptance rate at sweep 206 : 35.1132 %  
Acceptance rate at sweep 207 : 35.1179 %  
Acceptance rate at sweep 208 : 35.1239 %  
Acceptance rate at sweep 209 : 35.129 %  
Acceptance rate at sweep 210 : 35.1362 %  
Acceptance rate at sweep 211 : 35.1439 %  
Acceptance rate at sweep 212 : 35.148 %  
Acceptance rate at sweep 213 : 35.1527 %  
Acceptance rate at sweep 214 : 35.1589 %  
Acceptance rate at sweep 215 : 35.1633 %  
Acceptance rate at sweep 216 : 35.1688 %  
Acceptance rate at sweep 217 : 35.1708 %  
Acceptance rate at sweep 218 : 35.1764 %  
Acceptance rate at sweep 219 : 35.1807 %  
Acceptance rate at sweep 220 : 35.1841 %  
Acceptance rate at sweep 221 : 35.1891 %  
Acceptance rate at sweep 222 : 35.1929 %  
Acceptance rate at sweep 223 : 35.1977 %  
Acceptance rate at sweep 224 : 35.2023 %  
Acceptance rate at sweep 225 : 35.2056 %  
Acceptance rate at sweep 226 : 35.2108 %  
Acceptance rate at sweep 227 : 35.2153 %  
Acceptance rate at sweep 228 : 35.2191 %  
Acceptance rate at sweep 229 : 35.2224 %  
Acceptance rate at sweep 230 : 35.2254 %  
Acceptance rate at sweep 231 : 35.2303 %  
Acceptance rate at sweep 232 : 35.2342 %  
Acceptance rate at sweep 233 : 35.2381 %  
Acceptance rate at sweep 234 : 35.242 %  
Acceptance rate at sweep 235 : 35.2461 %  
Acceptance rate at sweep 236 : 35.252 %  
Acceptance rate at sweep 237 : 35.256 %  
Acceptance rate at sweep 238 : 35.2598 %  
Acceptance rate at sweep 239 : 35.2641 %  
Acceptance rate at sweep 240 : 35.2675 %  
Acceptance rate at sweep 241 : 35.2714 %  
Acceptance rate at sweep 242 : 35.2751 %  
Acceptance rate at sweep 243 : 35.2789 %  
Acceptance rate at sweep 244 : 35.2841 %  
Acceptance rate at sweep 245 : 35.2882 %  
Acceptance rate at sweep 246 : 35.2927 %  
Acceptance rate at sweep 247 : 35.2971 %  
Acceptance rate at sweep 248 : 35.3013 %  
Acceptance rate at sweep 249 : 35.3044 %  
Acceptance rate at sweep 250 : 35.3076 %  
Acceptance rate at sweep 251 : 35.3108 %  
Acceptance rate at sweep 252 : 35.3123 %  
Acceptance rate at sweep 253 : 35.3179 %  
Acceptance rate at sweep 254 : 35.3214 %  
Acceptance rate at sweep 255 : 35.3254 %  
Acceptance rate at sweep 256 : 35.3279 %  
Acceptance rate at sweep 257 : 35.3303 %  
Acceptance rate at sweep 258 : 35.333 %  
Acceptance rate at sweep 259 : 35.3361 %  
Acceptance rate at sweep 260 : 35.339 %  
Acceptance rate at sweep 261 : 35.3425 %  
Acceptance rate at sweep 262 : 35.3469 %  
Acceptance rate at sweep 263 : 35.3498 %  
Acceptance rate at sweep 264 : 35.3531 %  
Acceptance rate at sweep 265 : 35.3565 %  
Acceptance rate at sweep 266 : 35.3601 %  
Acceptance rate at sweep 267 : 35.3629 %  
Acceptance rate at sweep 268 : 35.3656 %  
Acceptance rate at sweep 269 : 35.3686 %  
Acceptance rate at sweep 270 : 35.3727 %  
Acceptance rate at sweep 271 : 35.3755 %  
Acceptance rate at sweep 272 : 35.3779 %  
Acceptance rate at sweep 273 : 35.3807 %  
Acceptance rate at sweep 274 : 35.3853 %  
Acceptance rate at sweep 275 : 35.3884 %  
Acceptance rate at sweep 276 : 35.3917 %  
Acceptance rate at sweep 277 : 35.3945 %  
Acceptance rate at sweep 278 : 35.3969 %  
Acceptance rate at sweep 279 : 35.3994 %  
Acceptance rate at sweep 280 : 35.4031 %  
Acceptance rate at sweep 281 : 35.4057 %  
Acceptance rate at sweep 282 : 35.4077 %  
Acceptance rate at sweep 283 : 35.4096 %  
Acceptance rate at sweep 284 : 35.4142 %  
Acceptance rate at sweep 285 : 35.418 %  
Acceptance rate at sweep 286 : 35.4209 %  
Acceptance rate at sweep 287 : 35.4227 %  
Acceptance rate at sweep 288 : 35.4252 %  
Acceptance rate at sweep 289 : 35.428 %  
Acceptance rate at sweep 290 : 35.4298 %  
Acceptance rate at sweep 291 : 35.4326 %  
Acceptance rate at sweep 292 : 35.435 %  
Acceptance rate at sweep 293 : 35.4389 %  
Acceptance rate at sweep 294 : 35.442 %  
Acceptance rate at sweep 295 : 35.4436 %  
Acceptance rate at sweep 296 : 35.4456 %  
Acceptance rate at sweep 297 : 35.4471 %  
Acceptance rate at sweep 298 : 35.4498 %  
Acceptance rate at sweep 299 : 35.4526 %  
Acceptance rate at sweep 300 : 35.4543 %  
Acceptance rate at sweep 301 : 35.4573 %  
Acceptance rate at sweep 302 : 35.4602 %  
Acceptance rate at sweep 303 : 35.4632 %  
Acceptance rate at sweep 304 : 35.4659 %  
Acceptance rate at sweep 305 : 35.4698 %  
Acceptance rate at sweep 306 : 35.4723 %  
Acceptance rate at sweep 307 : 35.4762 %  
Acceptance rate at sweep 308 : 35.4789 %  
Acceptance rate at sweep 309 : 35.4818 %  
Acceptance rate at sweep 310 : 35.4841 %  
Acceptance rate at sweep 311 : 35.4863 %  
Acceptance rate at sweep 312 : 35.4882 %  
Acceptance rate at sweep 313 : 35.4901 %  
Acceptance rate at sweep 314 : 35.4924 %  
Acceptance rate at sweep 315 : 35.4943 %  
Acceptance rate at sweep 316 : 35.4967 %  
Acceptance rate at sweep 317 : 35.4987 %  
Acceptance rate at sweep 318 : 35.5006 %  
Acceptance rate at sweep 319 : 35.5018 %  
Acceptance rate at sweep 320 : 35.503 %  
Acceptance rate at sweep 321 : 35.5053 %  
Acceptance rate at sweep 322 : 35.5072 %  
Acceptance rate at sweep 323 : 35.5089 %  
Acceptance rate at sweep 324 : 35.5111 %  
Acceptance rate at sweep 325 : 35.514 %  
Acceptance rate at sweep 326 : 35.5168 %  
Acceptance rate at sweep 327 : 35.5203 %  
Acceptance rate at sweep 328 : 35.5246 %  
Acceptance rate at sweep 329 : 35.5272 %  
Acceptance rate at sweep 330 : 35.5293 %  
Acceptance rate at sweep 331 : 35.5318 %  
Acceptance rate at sweep 332 : 35.5345 %  
Acceptance rate at sweep 333 : 35.5373 %  
Acceptance rate at sweep 334 : 35.5402 %  
Acceptance rate at sweep 335 : 35.5419 %  
Acceptance rate at sweep 336 : 35.5448 %  
Acceptance rate at sweep 337 : 35.5468 %  
Acceptance rate at sweep 338 : 35.5488 %  
Acceptance rate at sweep 339 : 35.5494 %  
Acceptance rate at sweep 340 : 35.5507 %  
Acceptance rate at sweep 341 : 35.553 %  
Acceptance rate at sweep 342 : 35.5551 %  
Acceptance rate at sweep 343 : 35.5554 %  
Acceptance rate at sweep 344 : 35.5564 %  
Acceptance rate at sweep 345 : 35.5588 %  
Acceptance rate at sweep 346 : 35.5602 %  
Acceptance rate at sweep 347 : 35.562 %  
Acceptance rate at sweep 348 : 35.5646 %  
Acceptance rate at sweep 349 : 35.5668 %  
Acceptance rate at sweep 350 : 35.568 %  
Acceptance rate at sweep 351 : 35.569 %  
Acceptance rate at sweep 352 : 35.5704 %  
Acceptance rate at sweep 353 : 35.5723 %  
Acceptance rate at sweep 354 : 35.5739 %  
Acceptance rate at sweep 355 : 35.5762 %  
Acceptance rate at sweep 356 : 35.5778 %  
Acceptance rate at sweep 357 : 35.5789 %  
Acceptance rate at sweep 358 : 35.5804 %  
Acceptance rate at sweep 359 : 35.5826 %  
Acceptance rate at sweep 360 : 35.584 %  
Acceptance rate at sweep 361 : 35.5852 %  
Acceptance rate at sweep 362 : 35.5869 %  
Acceptance rate at sweep 363 : 35.5885 %  
Acceptance rate at sweep 364 : 35.5901 %  
Acceptance rate at sweep 365 : 35.5915 %  
Acceptance rate at sweep 366 : 35.5934 %  
Acceptance rate at sweep 367 : 35.5955 %  
Acceptance rate at sweep 368 : 35.5967 %  
Acceptance rate at sweep 369 : 35.5977 %  
Acceptance rate at sweep 370 : 35.5985 %  
Acceptance rate at sweep 371 : 35.6 %  
Acceptance rate at sweep 372 : 35.6017 %  
Acceptance rate at sweep 373 : 35.6034 %  
Acceptance rate at sweep 374 : 35.6039 %  
Acceptance rate at sweep 375 : 35.6063 %  
Acceptance rate at sweep 376 : 35.6087 %  
Acceptance rate at sweep 377 : 35.6095 %  
Acceptance rate at sweep 378 : 35.6117 %  
Acceptance rate at sweep 379 : 35.6143 %  
Acceptance rate at sweep 380 : 35.6162 %  
Acceptance rate at sweep 381 : 35.6173 %  
Acceptance rate at sweep 382 : 35.619 %  
Acceptance rate at sweep 383 : 35.6197 %  
Acceptance rate at sweep 384 : 35.6217 %  
Acceptance rate at sweep 385 : 35.6234 %  
Acceptance rate at sweep 386 : 35.6253 %  
Acceptance rate at sweep 387 : 35.6271 %  
Acceptance rate at sweep 388 : 35.6285 %  
Acceptance rate at sweep 389 : 35.6302 %  
Acceptance rate at sweep 390 : 35.6318 %  
Acceptance rate at sweep 391 : 35.6339 %  
Acceptance rate at sweep 392 : 35.636 %  
Acceptance rate at sweep 393 : 35.6378 %  
Acceptance rate at sweep 394 : 35.6395 %  
Acceptance rate at sweep 395 : 35.6407 %  
Acceptance rate at sweep 396 : 35.6421 %  
Acceptance rate at sweep 397 : 35.6433 %  
Acceptance rate at sweep 398 : 35.6449 %  
Acceptance rate at sweep 399 : 35.646 %  
Acceptance rate at sweep 400 : 35.6475 %  
Acceptance rate at sweep 401 : 35.6481 %  
Acceptance rate at sweep 402 : 35.6497 %  
Acceptance rate at sweep 403 : 35.6516 %  
Acceptance rate at sweep 404 : 35.6533 %  
Acceptance rate at sweep 405 : 35.6554 %  
Acceptance rate at sweep 406 : 35.6569 %  
Acceptance rate at sweep 407 : 35.6575 %  
Acceptance rate at sweep 408 : 35.6589 %  
Acceptance rate at sweep 409 : 35.6594 %  
Acceptance rate at sweep 410 : 35.6608 %  
Acceptance rate at sweep 411 : 35.6623 %  
Acceptance rate at sweep 412 : 35.6637 %  
Acceptance rate at sweep 413 : 35.6647 %  
Acceptance rate at sweep 414 : 35.666 %  
Acceptance rate at sweep 415 : 35.6681 %  
Acceptance rate at sweep 416 : 35.6694 %  
Acceptance rate at sweep 417 : 35.6712 %  
Acceptance rate at sweep 418 : 35.6723 %  
Acceptance rate at sweep 419 : 35.6731 %  
Acceptance rate at sweep 420 : 35.6743 %  
Acceptance rate at sweep 421 : 35.6746 %  
Acceptance rate at sweep 422 : 35.6761 %  
Acceptance rate at sweep 423 : 35.6779 %  
Acceptance rate at sweep 424 : 35.6793 %  
Acceptance rate at sweep 425 : 35.6803 %  
Acceptance rate at sweep 426 : 35.6816 %  
Acceptance rate at sweep 427 : 35.6829 %  
Acceptance rate at sweep 428 : 35.6839 %  
Acceptance rate at sweep 429 : 35.6858 %  
Acceptance rate at sweep 430 : 35.6869 %  
Acceptance rate at sweep 431 : 35.6881 %  
Acceptance rate at sweep 432 : 35.6891 %  
Acceptance rate at sweep 433 : 35.6899 %  
Acceptance rate at sweep 434 : 35.6908 %  
Acceptance rate at sweep 435 : 35.6918 %  
Acceptance rate at sweep 436 : 35.6941 %  
Acceptance rate at sweep 437 : 35.6951 %  
Acceptance rate at sweep 438 : 35.6965 %  
Acceptance rate at sweep 439 : 35.698 %  
Acceptance rate at sweep 440 : 35.6984 %  
Acceptance rate at sweep 441 : 35.699 %  
Acceptance rate at sweep 442 : 35.7006 %  
Acceptance rate at sweep 443 : 35.7018 %  
Acceptance rate at sweep 444 : 35.7022 %  
Acceptance rate at sweep 445 : 35.7027 %  
Acceptance rate at sweep 446 : 35.7042 %  
Acceptance rate at sweep 447 : 35.706 %  
Acceptance rate at sweep 448 : 35.7077 %  
Acceptance rate at sweep 449 : 35.708 %  
Acceptance rate at sweep 450 : 35.7091 %  
Acceptance rate at sweep 451 : 35.7103 %  
Acceptance rate at sweep 452 : 35.7114 %  
Acceptance rate at sweep 453 : 35.7123 %  
Acceptance rate at sweep 454 : 35.7139 %  
Acceptance rate at sweep 455 : 35.7155 %  
Acceptance rate at sweep 456 : 35.7168 %  
Acceptance rate at sweep 457 : 35.7175 %  
Acceptance rate at sweep 458 : 35.7177 %  
Acceptance rate at sweep 459 : 35.7186 %  
Acceptance rate at sweep 460 : 35.72 %  
Acceptance rate at sweep 461 : 35.7207 %  
Acceptance rate at sweep 462 : 35.7226 %  
Acceptance rate at sweep 463 : 35.7238 %  
Acceptance rate at sweep 464 : 35.7246 %  
Acceptance rate at sweep 465 : 35.7257 %  
Acceptance rate at sweep 466 : 35.7263 %  
Acceptance rate at sweep 467 : 35.7272 %  
Acceptance rate at sweep 468 : 35.728 %  
Acceptance rate at sweep 469 : 35.7293 %  
Acceptance rate at sweep 470 : 35.7301 %  
Acceptance rate at sweep 471 : 35.7304 %  
Acceptance rate at sweep 472 : 35.7319 %  
Acceptance rate at sweep 473 : 35.7331 %  
Acceptance rate at sweep 474 : 35.734 %  
Acceptance rate at sweep 475 : 35.7349 %  
Acceptance rate at sweep 476 : 35.7355 %  
Acceptance rate at sweep 477 : 35.7362 %  
Acceptance rate at sweep 478 : 35.7377 %  
Acceptance rate at sweep 479 : 35.74 %  
Acceptance rate at sweep 480 : 35.7405 %  
Acceptance rate at sweep 481 : 35.741 %  
Acceptance rate at sweep 482 : 35.7418 %  
Acceptance rate at sweep 483 : 35.7427 %  
Acceptance rate at sweep 484 : 35.7436 %  
Acceptance rate at sweep 485 : 35.7439 %  
Acceptance rate at sweep 486 : 35.7457 %  
Acceptance rate at sweep 487 : 35.7477 %  
Acceptance rate at sweep 488 : 35.7485 %  
Acceptance rate at sweep 489 : 35.7494 %  
Acceptance rate at sweep 490 : 35.7504 %  
Acceptance rate at sweep 491 : 35.7518 %  
Acceptance rate at sweep 492 : 35.7535 %  
Acceptance rate at sweep 493 : 35.7543 %  
Acceptance rate at sweep 494 : 35.7551 %  
Acceptance rate at sweep 495 : 35.7565 %  
Acceptance rate at sweep 496 : 35.758 %  
Acceptance rate at sweep 497 : 35.7585 %  
Acceptance rate at sweep 498 : 35.7592 %  
Acceptance rate at sweep 499 : 35.7607 %  
Acceptance rate at sweep 500 : 35.7617 %  
Acceptance rate at sweep 501 : 35.7628 %  
Acceptance rate at sweep 502 : 35.7642 %  
Acceptance rate at sweep 503 : 35.765 %  
Acceptance rate at sweep 504 : 35.766 %  
Acceptance rate at sweep 505 : 35.7669 %  
Acceptance rate at sweep 506 : 35.7682 %  
Acceptance rate at sweep 507 : 35.7692 %  
Acceptance rate at sweep 508 : 35.7698 %  
Acceptance rate at sweep 509 : 35.7714 %  
Acceptance rate at sweep 510 : 35.7721 %  
Acceptance rate at sweep 511 : 35.7734 %  
Acceptance rate at sweep 512 : 35.7753 %  
Acceptance rate at sweep 513 : 35.7761 %  
Acceptance rate at sweep 514 : 35.7766 %  
Acceptance rate at sweep 515 : 35.7773 %  
Acceptance rate at sweep 516 : 35.7779 %  
Acceptance rate at sweep 517 : 35.7785 %  
Acceptance rate at sweep 518 : 35.7787 %  
Acceptance rate at sweep 519 : 35.7796 %  
Acceptance rate at sweep 520 : 35.7798 %  
Acceptance rate at sweep 521 : 35.7806 %  
Acceptance rate at sweep 522 : 35.782 %  
Acceptance rate at sweep 523 : 35.7827 %  
Acceptance rate at sweep 524 : 35.7828 %  
Acceptance rate at sweep 525 : 35.7833 %  
Acceptance rate at sweep 526 : 35.7845 %  
Acceptance rate at sweep 527 : 35.7857 %  
Acceptance rate at sweep 528 : 35.7865 %  
Acceptance rate at sweep 529 : 35.7869 %  
Acceptance rate at sweep 530 : 35.7877 %  
Acceptance rate at sweep 531 : 35.7883 %  
Acceptance rate at sweep 532 : 35.7889 %  
Acceptance rate at sweep 533 : 35.7895 %  
Acceptance rate at sweep 534 : 35.7912 %  
Acceptance rate at sweep 535 : 35.7917 %  
Acceptance rate at sweep 536 : 35.7927 %  
Acceptance rate at sweep 537 : 35.7935 %  
Acceptance rate at sweep 538 : 35.7938 %  
Acceptance rate at sweep 539 : 35.7944 %  
Acceptance rate at sweep 540 : 35.7955 %  
Acceptance rate at sweep 541 : 35.7964 %  
Acceptance rate at sweep 542 : 35.7964 %  
Acceptance rate at sweep 543 : 35.7975 %  
Acceptance rate at sweep 544 : 35.7976 %  
Acceptance rate at sweep 545 : 35.7981 %  
Acceptance rate at sweep 546 : 35.7987 %  
Acceptance rate at sweep 547 : 35.7992 %  
Acceptance rate at sweep 548 : 35.8002 %  
Acceptance rate at sweep 549 : 35.8006 %  
Acceptance rate at sweep 550 : 35.8005 %  
Acceptance rate at sweep 551 : 35.801 %  
Acceptance rate at sweep 552 : 35.8017 %  
Acceptance rate at sweep 553 : 35.8017 %  
Acceptance rate at sweep 554 : 35.8022 %  
Acceptance rate at sweep 555 : 35.8028 %  
Acceptance rate at sweep 556 : 35.8044 %  
Acceptance rate at sweep 557 : 35.8047 %  
Acceptance rate at sweep 558 : 35.8056 %  
Acceptance rate at sweep 559 : 35.8063 %  
Acceptance rate at sweep 560 : 35.8065 %  
Acceptance rate at sweep 561 : 35.8081 %  
Acceptance rate at sweep 562 : 35.8086 %  
Acceptance rate at sweep 563 : 35.8095 %  
Acceptance rate at sweep 564 : 35.8103 %  
Acceptance rate at sweep 565 : 35.811 %  
Acceptance rate at sweep 566 : 35.8112 %  
Acceptance rate at sweep 567 : 35.8125 %  
Acceptance rate at sweep 568 : 35.8128 %  
Acceptance rate at sweep 569 : 35.8135 %  
Acceptance rate at sweep 570 : 35.8142 %  
Acceptance rate at sweep 571 : 35.8146 %  
Acceptance rate at sweep 572 : 35.8156 %  
Acceptance rate at sweep 573 : 35.8168 %  
Acceptance rate at sweep 574 : 35.817 %  
Acceptance rate at sweep 575 : 35.8181 %  
Acceptance rate at sweep 576 : 35.8189 %  
Acceptance rate at sweep 577 : 35.8189 %  
Acceptance rate at sweep 578 : 35.8199 %  
Acceptance rate at sweep 579 : 35.8208 %  
Acceptance rate at sweep 580 : 35.8211 %  
Acceptance rate at sweep 581 : 35.8217 %  
Acceptance rate at sweep 582 : 35.8215 %  
Acceptance rate at sweep 583 : 35.8223 %  
Acceptance rate at sweep 584 : 35.8232 %  
